,,,,,,
"1b237eb13995b246dd81c0869a3eacd504963794"," Визажист/бровист/стилист по укладкам/маст.маникюра ",0,"   1 июня 13:31 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/vizazhistbroviststilist_po_ukladkammast.manikyura_1119790581"
"302211f018a4e45c3cb0e46a1eed7d56d61f0518"," Водители ",45000,"   18.6.2019 10:08 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/voditeli_715199012"
"55f7830a64f2f68d037fc7120883d594d06c3d04"," Водители в Яндекс Такси ",80000,"   12 июня 21:00 ","(р-н Ленинский)","НАШЕ ТАКСИ","https://www.avito.ru/kaluga/vakansii/voditeli_v_yandeks_taksi_1472257932"
"8869d5d8db5a3895500cfa825f1543a5a6eac859"," Водитель ",100000,"   19.6.2019 12:35 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/voditel_1280690503"
"461a7c8df2078746f126dd41efd525727b539061"," Водитель ",80000,"   19.6.2019 09:30 ","(р-н Московский)",,"https://www.avito.ru/kaluga/vakansii/voditel_1692606993"
"88da560722795d8619064b232303b364c95c6088"," Водитель ",70000,"   19.6.2019 14:25 ",,"Центр Найма Водителей","https://www.avito.ru/kaluga/vakansii/voditel_1191267677"
"ca51e0ca854343e8635e9ba5dff1c97da3b5d9e5"," Водитель ",60000,"   19.6.2019 13:39 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/voditel_1293062102"
"f2542b6f22fdbf5e264c93caa6c69d37f477d2f2"," Водитель ",50000,"   4 июня 11:57 ","(р-н Московский)",,"https://www.avito.ru/kaluga/vakansii/voditel_801955857"
"9ebe8e196b1085beae1f1cc38a000770c7ea8e7b"," Водитель ",35000,"   17 июня 10:35 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/voditel_1615270644"
"43ec264d18e5b4fbe21d5fb9d1d5ad553da1a5f4"," Водитель ",28000,"   29 мая 16:35 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/voditel_1077517282"
"5880f7388b1703ca79f83693fde416e6882fc0ae"," Водитель ",25000,"   4 июня 09:07 ","(р-н Московский)",,"https://www.avito.ru/kaluga/vakansii/voditel_963962323"
"f172b2411f48dd0a9b4ce3657697bcb7781437c3"," Водитель ",1200,"   1 июня 14:49 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/voditel_1246806092"
"e42a420defd245732f071cf33c7f68418feca567"," Водитель ",0,"   13 июня 13:27 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/voditel_1379125161"
"400b793b11cd9e48451661f916aa223687e68f87"," Водитель ",0,"   17 июня 09:03 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/voditel_461190115"
"ca77d218f3caa6c6bf31f003207270037d41ec0d"," Водитель ",0,"   18.6.2019 20:16 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/voditel_1439038868"
"520b6ed035b02e6d9f872937df434d457b957de6"," Водитель ",0,"   28 мая 00:13 ","(р-н Московский)",,"https://www.avito.ru/kaluga/vakansii/voditel_1421221552"
"565dcaf6e2cd71a342643d142f730c9e0acdefe9"," Водитель - охранник гбр ",2000,"   18.6.2019 17:46 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/voditel_-_ohrannik_gbr_1415596368"
"511c54c0d75c5ac04cb51ffc36ddb562f4bf22d4"," Водитель - экспедитор категории Е (Калуга) ",90000,"   5 июня 15:02 ","(р-н Ленинский)","GLT","https://www.avito.ru/kaluga/vakansii/voditel_-_ekspeditor_kategorii_e_kaluga_1016859396"
"ef31dc3e5b017009168185e0bd4b526537d093ec"," Водитель -экспидитор Хендай HD 65 ",40000,"   28 мая 15:54 ","(р-н Московский)",,"https://www.avito.ru/kaluga/vakansii/voditel_-ekspiditor_henday_hd_65_1011637319"
"5f655676c2d22bbc440b2bea75ff4c9d8518d75f"," Водитель (Ежедневные выплаты) ",65000,"   12 июня 19:03 ","(р-н Московский)","Рулю","https://www.avito.ru/kaluga/vakansii/voditel_ezhednevnye_vyplaty_1530777826"
"1337cfd4044364a112d10ba5b76a6e51c38a00c1"," Водитель (Ежедневные выплаты) ",50000,"   18.6.2019 12:07 ","(р-н Ленинский)","Рулю","https://www.avito.ru/kaluga/vakansii/voditel_ezhednevnye_vyplaty_1298957983"
"5c521472cb02921b1336f0763af6da406ca6a44d"," Водитель автовышки ",2000,"   31 мая 08:50 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/voditel_avtovyshki_1505204605"
"2ff0a55c753039d2ff8ecb09f6d9243dda580ef5"," Водитель автомобиля ",25000,"   6 июня 14:10 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/voditel_avtomobilya_1102210882"
"41e85be81c09947bafe33c4f3ad4141d46a4786d"," Водитель автомобиля белаз ",40000,"   14 июня 14:54 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/voditel_avtomobilya_belaz_1384471191"
"2c5e6fc96f3319c8dbd6a7b70ffe3a296d5d4f19"," Водитель Автопогрузчика ",20000,"   19.6.2019 13:26 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/voditel_avtopogruzchika_1324137186"
"61726d3c4c026839fbeaa7da6d2dc3bbc4b8839a"," Водитель автопогрузчика ",0,"   14 июня 09:31 ","(р-н Октябрьский)","Мегатэкс","https://www.avito.ru/kaluga/vakansii/voditel_avtopogruzchika_1593936577"
"aab20bb62cca7f02594aeb414cb49e6d9a8be056"," Водитель без Л/А ",45000,"   13 июня 14:43 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/voditel_bez_la_1544144447"
"5824ddf4a4e3463baf5f343ff92868eb3e1428e9"," Водитель без личного автомобиля ",69000,"   12 июня 14:46 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/voditel_bez_lichnogo_avtomobilya_702212527"
"87d18bddd01263a972d79eaf8640bcc6ed546c19"," Водитель бурильно-крановой машины ",0,"   3 июня 13:25 ","(р-н Московский)",,"https://www.avito.ru/kaluga/vakansii/voditel_burilno-kranovoy_mashiny_1046530656"
"d12705ec6ca1ba7f6e17d43ef42a6e6a1494f901"," Водитель в крупный сервис заказа такси ",80000,"   19.6.2019 09:12 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/voditel_v_krupnyy_servis_zakaza_taksi_1143894767"
"82113fad0e216b0d0d36368f8fecd5c8eb081457"," Водитель в Яндекс Такси ",120000,"   9 июня 21:08 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/voditel_v_yandeks_taksi_926026809"
"7aab307753e06a491da0cc79c461358bf7d2233f"," Водитель В,С ",30000,"   29 мая 11:33 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/voditel_vs_1364311565"
"0c629839ae929fa650f2cd215b6a07e320d49750"," Водитель Газель ",43000,"   18.6.2019 20:58 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/voditel_gazel_1173683351"
"0c629839ae929fa650f2cd215b6a07e320d49750"," Водитель Газель ",43000,"   18.6.2019 20:58 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/voditel_gazel_1173683351"
"34ad4532e10e05e8c716139956a72633403ecb63"," Водитель Дальнобойщик ",85000,"   18.6.2019 22:47 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/voditel_dalnoboyschik_1449533905"
"f77321c7e31bd79b21e461f62cd7158c2ce6a1ab"," Водитель Камаза-Манипулятора ",100000,"   12 июня 11:55 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/voditel_kamaza-manipulyatora_1370325189"
"31837d90e5cda5c28a899de34c6cd41ea0df30a6"," Водитель кат.""В"" ",40000,"   14 июня 10:19 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/voditel_kat.v_1083454981"
"9193b9f06ca35f8b8282c47eb4f1b53d7819111d"," Водитель кат.""С"" ",50000,"   19.6.2019 04:28 ","(р-н Ленинский)","ООО""ТРАНСАВТО""","https://www.avito.ru/kaluga/vakansii/voditel_kat.s_1703215882"
"37d41ef5d5cf0a6080fbd1ed10d76db62b52771f"," Водитель категории ""Е"" ",105000,"   5 июня 12:22 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/voditel_kategorii_e_1499164613"
"f694fe3841aaa3f5b05c29794e19a4a86216fc29"," Водитель категории «Е» ",0,"   7 июня 22:59 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/voditel_kategorii_e_1502246405"
"56e22c9f5f3adba8e25dca61679c7af8f9267283"," Водитель категории Д ",40000,"   3 июня 12:49 ","(р-н Московский)",,"https://www.avito.ru/kaluga/vakansii/voditel_kategorii_d_1473876077"
"477227dd138f04ffd8ec47e42f4fd9f93d9a0b8b"," Водитель категории Е ",100000,"   18.6.2019 15:25 ","(р-н Ленинский)","Lagrange Group","https://www.avito.ru/kaluga/vakansii/voditel_kategorii_e_1215778291"
"1b368eb79bbb54d33e8951b373b861757fb711dc"," Водитель категории Е ",100000,"   4 июня 16:45 ","(р-н Ленинский)","ООО ""Дентро""","https://www.avito.ru/kaluga/vakansii/voditel_kategorii_e_1690042840"
"9411c8f33328b52aa67d0bcdd76ebc4f0d0ca3eb"," Водитель категории Е ",95000,"   19.6.2019 09:43 ",,,"https://www.avito.ru/kaluga/vakansii/voditel_kategorii_e_900968005"
"c969a55e7671506b3869e1d3ce48770ab8b3787b"," Водитель категории Е ",90000,"   11 июня 16:01 ","(р-н Ленинский)","ООО ""ТК Арион""","https://www.avito.ru/kaluga/vakansii/voditel_kategorii_e_957628892"
